alpha,beta,h,c,total,intervals,travel_time,cost_PPO_EnvImpr2V2_c49ab_500K,observed_n_PPO_EnvImpr2V2_c49ab_500K,cost_PTO_Var_n,observed_n_PTO_Var_n,cost_PTO_Fix_n_3,cost_PTO_Fix_n_5,cost_Oracle_Var_n,observed_n_Oracle_Var_n,cost_Oracle_Fix_n_3,cost_Oracle_Fix_n_5
2.7000000000000015,1.9000000000000008,0.5,25,24,"[ 5.67951042  9.25675474  1.56350046  7.9136411   8.81135865  8.54277337
  4.67841967  6.67268127  2.82606349  8.05474794  0.95199618  6.45302264
  2.58612964 11.31723987 10.33852848  2.4027892   4.46581249 12.38152319
  0.98438298  5.54020249 10.19217828  9.1710791   4.72988134  1.9642786 ]",77.348137389461,6.300963405554441,9.0,6.300963405554441,9.0,15.769014259380683,1.897514707200628,17.84460843024859,4.0,19.287406579380686,15.946369737200627
2.000000000000001,1.6000000000000005,0.5,25,16,"[3.16767045 0.82403251 0.56147542 2.38159404 1.31406862 2.30884351
 0.76955416 2.97808087 1.52754555 5.30754787 2.95259202 1.04614017
 0.29442571 1.61027262 0.50585159 1.95735778]",13.987769414928035,5.483052539115432,3.0,5.483052539115432,3.0,5.483052539115432,3.6352212098992016,25.0,7.0,25.0,25.0
2.300000000000001,1.1,0.5,25,26,"[4.91452284 1.27362453 0.86512504 4.2872038  0.97066884 2.20398744
 2.24296707 2.16218931 7.49895987 5.01554459 6.97219548 1.83405385
 0.41155635 1.34712737 4.08616425 1.51734528 1.93039024 3.7859973
 3.19599398 1.38258642 3.15886155 3.87000497 6.64529143 2.01401215
 3.28003958 4.96474712]",30.33190888118907,5.423326376455655,13.0,3.2850289109071014,12.0,16.253737709357583,14.732742512681181,10.032229217864199,10.0,14.062828274357585,13.80732811268118
2.5000000000000013,1.9000000000000008,0.5,25,27,"[ 5.57539701  2.72950013  1.79817093  1.65244183  2.12067132  3.77044097
  1.62423374  1.97509022  5.66872102  5.13169008  1.97211966  8.68734424
  3.06825389  3.86849241  4.51016614  2.29293759  4.72271068  7.87090591
  4.11437599  2.81019978 12.18019489  0.27370821  1.48927127 11.49666938
  8.03191201  9.35670204  5.01089002]",72.78606746870919,20.457037918393908,3.0,20.457037918393908,3.0,20.457037918393908,18.570481341641027,13.614745249137577,8.0,7.567268457748504,10.345195720995626
2.000000000000001,1.7000000000000006,0.5,25,12,"[1.22948901 0.98705578 6.55679679 0.98414583 6.6993029  2.70028588
 4.68479319 1.95478742 6.2348138  3.12630721 0.7845827  3.52975607]",15.42801534545532,7.635379834726928,3.0,7.635379834726928,3.0,7.635379834726928,3.7936554670921687,6.467827230086611,4.0,5.478361582454589,3.7936554670921687
2.200000000000001,1.3000000000000003,0.5,25,12,"[1.54387098 1.17055546 2.15487538 1.87528662 2.32115433 1.33219958
 1.95012865 1.58358378 2.78768809 2.2227799  1.48707901 1.30835959]",10.61442689200198,2.0047616696561192,4.0,2.0047616696561192,4.0,2.5176141780235444,1.0286958538757727,0.5005811896561188,4.0,0.21069809302354336,0.5434817848767626
2.200000000000001,1.1,0.5,25,26,"[0.81662204 0.66162107 3.11098529 4.72651313 0.66987314 0.97514466
 2.39333219 2.77065036 2.53850729 1.28529858 1.68848372 3.27155302
 1.26962257 4.54625369 1.78620826 1.0330654  1.25912703 2.33738881
 1.40760473 2.19417739 2.21370977 3.43228464 1.93879066 2.76111816
 1.35836788 1.51058624]",27.375285471084347,10.996187932292523,3.0,10.996187932292523,3.0,10.996187932292523,6.518816417347416,2.7112916331772148,10.0,2.5462889128346937,2.11128488734742
2.100000000000001,1.1,0.5,25,27,"[2.19003954 1.01271478 1.90106699 1.12869313 0.52932244 1.74352537
 1.78046236 5.49660849 2.6862728  2.72412648 2.31334018 0.58911325
 3.81637622 0.40467658 1.07945745 1.87457775 2.05011577 2.38007607
 0.70787394 2.17129582 3.11269416 2.68969403 2.56373868 2.95288042
 3.87865147 1.89113397 2.45065286]",36.63421269527606,8.190573494951522,3.0,8.190573494951522,3.0,8.190573494951522,7.361565710511986,6.00726649446927,6.0,4.473320807589552,5.804319413150019
1.9000000000000008,1.3000000000000003,0.5,25,16,"[0.90833394 5.30595362 0.40325322 1.174139   3.88187249 1.58337221
 1.50267228 2.4031057  3.58638567 5.31750058 0.39371341 0.44344153
 0.37661475 1.49238079 3.96962847 1.68209388]",18.345377291761075,4.730771743493625,3.0,4.730771743493625,3.0,4.730771743493625,2.2027659999186984,3.3882315254199007,4.0,2.8805215143741627,2.2027659999186984
2.8000000000000016,1.9000000000000008,0.5,25,19,"[4.93665711 2.6816812  2.29955339 8.78782805 8.2072016  2.58505888
 6.53599234 2.62966423 7.52109925 4.85215957 4.40624254 2.19459492
 2.93535276 1.96187837 6.35788336 5.5419782  7.79961894 3.08967024
 4.10386711]",25.900552378064692,1.9425646780622046,11.0,2.9448483020115006,12.0,17.18114630636801,0.34122443705932426,1.9678561980622078,11.0,4.579979581368008,1.2140026770593266
